,Fluvial Flood - 5 year return period_mean,rawmean,normed
76,0.0,499.5,0.0
77,0.0,333.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,599.4,0.0
82,0.0,199.8,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,111.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,599.4,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,333.0,0.0
93,--,999.0,--
94,0.0,157.736842105,0.0
95,0.020375849679112434,0.0203758496791,0.0020375849679112436
96,0.041115887463092804,0.0411158874631,0.0041115887463092802
97,0.0,0.0,0.0
98,0.0031525994892473573,0.00315259948925,0.00031525994892473574
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0034980985025564828,0.00349809850256,0.0003498098502556483
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,181.636363636,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.011480995586940221,0.0114809955869,0.0011480995586940221
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.015004512454782213,0.0150045124548,0.0015004512454782214
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.22593697139195035,239.063221807,0.022593697139195033
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.28605779012044269,0.28605779012,0.02860577901204427
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.26910517765925479,0.269105177659,0.026910517765925478
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.097527841726938888,0.0975278417269,0.0097527841726938892
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.023435375094413756,0.0234353750944,0.0023435375094413755
148,0.0097304834052920341,0.00973048340529,0.00097304834052920337
149,0.059354329109191896,0.0593543291092,0.0059354329109191899
150,0.075867548584938049,0.0758675485849,0.0075867548584938049
151,0.22645119258335658,0.226451192583,0.022645119258335657
152,0.0049277033124651226,0.00492770331247,0.00049277033124651222
153,0.021721554920077324,0.0217215549201,0.0021721554920077326
154,0.023277819156646729,0.0232778191566,0.0023277819156646727
155,0.0094122428160447347,0.00941224338917,0.00094122428160447352
156,0.37383669072931464,64.1159304355,0.037383669072931461
157,0.0023597961602111659,0.00235979616021,0.00023597961602111659
158,0.0,43.4347826087,0.0
159,0.0,0.0,0.0
160,0.012501449244362967,78.8799406353,0.0012501449244362967
161,0.20151931047439575,0.201519310474,0.020151931047439575
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.019211896004215363,0.0192118960042,0.0019211896004215363
165,0.17919520537058511,0.179195205371,0.01791952053705851
166,0.17044008189234242,17.0997542042,0.017044008189234242
167,0.0,0.0,0.0
168,0.0041104494170709086,22.204018826,0.00041104494170709084
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0072256639599800106,0.00722566395998,0.00072256639599800111
172,0.0012197405099868774,0.00121974050999,0.00012197405099868773
173,0.089560464024543762,0.0895604640245,0.0089560464024543759
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.24741763335007888,0.24741763335,0.024741763335007889
178,0.0,0.0,0.0
179,0.0032391149712645488,41.6281051636,0.00032391149712645488
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.061323265234629311,0.0613232652346,0.0061323265234629314
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0018299371004104614,0.00182993710041,0.00018299371004104614
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.10849797098260176,0.108497970983,0.010849797098260176
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.015464955568313598,24.3809412514,0.0015464955568313598
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,0.0,0.0,0.0
208,0.047817822425596172,88.1906594669,0.0047817822425596174
209,0.0,0.0,0.0
210,0.05672594957184373,0.0567259495718,0.005672594957184373
211,0.19675851272324385,0.196758512723,0.019675851272324386
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,0.0,0.0,0.0
218,0.0,0.0,0.0
219,0.0029428954689930645,0.00294289546899,0.00029428954689930643
220,0.023385008176167805,0.0233850081762,0.0023385008176167806
221,0.0,58.7647058824,0.0
222,0.011848169896337721,0.0118481698963,0.0011848169896337721
223,0.015125218364927504,0.0151252183649,0.0015125218364927505
224,0.0,0.0,0.0
225,0.21278090226022819,0.21278090226,0.021278090226022818
226,0.0,0.0,0.0
227,0.019806930359373701,0.0198069303594,0.0019806930359373702
228,0.18804750075707069,0.188047500757,0.018804750075707068
229,0.1056540459394455,0.105654045939,0.01056540459394455
230,0.026537584140896797,58.7896836225,0.0026537584140896796
231,0.0080273768731525964,0.00802737687315,0.00080273768731525959
232,0.019412308931350708,0.0194123089314,0.0019412308931350708
233,0.66391429901123045,0.663914235433,0.066391429901123039
234,0.11775802163516774,0.117758021635,0.011775802163516775
235,0.045602802187204361,0.0456028021872,0.0045602802187204357
236,0.13355291457403273,23.3630073015,0.013355291457403273
237,0.0,71.3571428571,0.0
238,0.0030444312621565428,0.00304443126216,0.0003044431262156543
239,0.0025023349250356355,225.582582535,0.00025023349250356353
